Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,YearsSinceRemodel,TotalPorchSF,QualityLivingArea,GarageScore
1354,50,RL,56.0,14720,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,GasA,Ex,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,666,TA,TA,Y,283,86,0,0,0,0,0,3,2010,WD,Normal,410000,5271,3.5,15,14,369,25904,1998
1355,60,RL,69.0,10316,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,992,GasA,Ex,Y,SBrkr,992,873,0,1865,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,839,TA,TA,Y,0,184,0,0,0,0,0,6,2008,WD,Normal,235000,2857,3.5,8,8,184,13055,2517
1356,80,RL,102.0,10192,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Gable,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,570,GasA,Gd,Y,SBrkr,1222,698,0,1920,0,0,3,0,4,1,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2,487,TA,TA,Y,0,98,0,0,0,0,0,9,2006,WD,Normal,170000,2490,3.0,38,14,98,13440,974
1357,20,RL,69.0,9477,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Gable,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,GasA,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1966.0,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,110000,1756,1.0,42,42,0,4460,264
1358,20,RL,69.0,12537,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,5,6,1971,2008,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,1078,GasA,Ex,Y,SBrkr,1078,0,0,1078,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,500,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,149900,2156,2.5,39,2,0,5390,1000
1359,160,FV,69.0,2117,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,GasA,Ex,Y,SBrkr,769,804,0,1573,0,0,2,1,3,1,Gd,5,Typ,0,None,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,0,6,2010,WD,Normal,177500,2329,2.5,10,10,32,9438,880
1360,20,RL,129.0,16737,Reg,Lvl,FR3,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,GasA,Ex,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,770,TA,TA,Y,194,45,0,0,0,0,0,9,2006,WD,Normal,315000,3960,3.0,2,1,239,17820,2310
1361,70,RL,51.0,9842,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,990,1611,0,2601,0,0,3,1,4,1,TA,8,Typ,0,None,BuiltIn,1998.0,RFn,2,621,TA,TA,Y,183,0,301,0,0,0,0,5,2008,WD,Normal,189000,3213,3.5,87,10,484,13005,1242
1362,20,RL,124.0,16158,IR1,Low,Inside,Mod,StoneBr,Norm,1Fam,1Story,7,5,2005,2005,Hip,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,GasA,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,430,TA,TA,Y,168,36,0,0,0,0,0,6,2009,WD,Normal,260000,3060,3.0,4,4,204,10710,860
1363,50,RL,69.0,12513,IR1,Lvl,FR2,Gtl,NAmes,Feedr,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,0,715,715,GasA,Gd,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,368,TA,TA,Y,55,0,0,0,0,0,0,6,2009,WD,Normal,104900,2453,2.0,89,2,55,6952,368
1364,60,RL,73.0,8499,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,616,616,GasA,Ex,Y,SBrkr,616,796,0,1412,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,432,TA,TA,Y,0,36,0,0,0,0,0,3,2007,New,Partial,156932,2028,2.5,1,0,36,8472,864
1365,160,FV,30.0,3180,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,0,4,2006,WD,Abnorml,144152,1720,2.5,1,1,166,8400,960
1366,60,FV,69.0,7500,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,814,GasA,Ex,Y,SBrkr,814,860,0,1674,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2000.0,RFn,2,663,TA,TA,Y,0,96,0,0,0,0,0,1,2010,WD,Normal,216000,2488,3.5,10,10,96,11718,1326
1367,60,RL,68.0,9179,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,0,240,873,GasA,Ex,Y,SBrkr,882,908,0,1790,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1999.0,RFn,2,588,TA,TA,Y,0,88,0,0,0,0,0,6,2008,WD,Abnorml,193000,2663,3.5,9,9,88,12530,1176
1368,160,RM,41.0,2665,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548,Rec,173,36,757,GasA,Ex,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,336,TA,TA,Y,104,26,0,0,0,0,0,7,2006,WD,Normal,127000,2232,2.0,29,29,130,7375,336
1369,120,RM,69.0,4435,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,None,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,6,2009,WD,Normal,144000,1696,2.0,6,5,140,5088,840
1370,20,RL,48.0,10635,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,GasA,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,502,TA,TA,Y,0,262,0,0,0,0,0,5,2010,WD,Normal,232000,3325,3.0,7,7,262,13344,1004
1371,50,RL,90.0,5400,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1950,Gable,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,840,GasA,Ex,Y,SBrkr,840,534,0,1374,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1967.0,Fin,1,338,TA,TA,Y,0,0,198,0,0,0,0,10,2009,WD,Normal,105000,2214,1.0,89,59,198,5496,338
1372,80,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1955,1996,Hip,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,831,Unf,0,161,992,GasA,Gd,Y,SBrkr,1661,0,0,1661,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,377,TA,TA,Y,0,28,0,0,178,0,0,10,2008,WD,Normal,165500,2653,2.0,53,12,206,9966,377
1373,60,RL,75.0,9750,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,6,1998,1998,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,0,133,1108,GasA,Ex,Y,SBrkr,1108,989,0,2097,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,583,TA,TA,Y,253,170,0,0,0,0,0,6,2006,WD,Normal,274300,3205,3.5,8,8,423,14679,1166
1374,20,RL,69.0,11400,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1Story,10,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282,Unf,0,1351,2633,GasA,Ex,Y,SBrkr,2633,0,0,2633,1,0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3,804,TA,TA,Y,314,140,0,0,0,0,0,3,2007,WD,Normal,466500,5266,3.5,6,5,454,26330,2412
1375,60,FV,85.0,10625,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2005,2005,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1026,1026,GasA,Ex,Y,SBrkr,1026,932,0,1958,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3,936,TA,TA,Y,154,210,0,0,0,0,0,7,2008,WD,Normal,250000,2984,2.5,3,3,364,13706,2808
1376,20,RL,89.0,10991,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,GasA,Ex,Y,SBrkr,1571,0,0,1571,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,722,TA,TA,Y,100,36,0,0,0,0,0,12,2007,New,Partial,239000,3142,2.0,0,0,136,12568,2166
1377,30,RL,52.0,6292,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1Story,6,5,1930,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384,Unf,0,384,768,GasA,TA,N,SBrkr,790,0,0,790,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1925.0,Unf,1,160,Fa,TA,Y,0,141,0,0,0,0,0,4,2008,WD,Normal,91000,1558,1.0,78,58,141,4740,160
1378,50,RL,60.0,10998,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408,BLQ,420,156,984,GasA,Ex,Y,SBrkr,984,620,0,1604,0,0,2,0,3,1,TA,6,Min2,0,None,Detchd,1977.0,Unf,2,660,TA,TA,Y,0,68,0,0,0,0,0,7,2009,WD,Normal,117000,2588,2.0,68,49,68,8020,1320
1379,160,RM,21.0,1953,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,309,Unf,0,174,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,None,Detchd,1973.0,Unf,1,264,TA,TA,Y,72,0,0,0,0,0,0,6,2006,WD,Normal,83000,1470,1.5,33,33,72,5922,264
1380,80,RL,73.0,9735,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,754,640,0,1394,0,0,2,1,3,1,Gd,7,Typ,0,None,BuiltIn,2007.0,Fin,2,400,TA,TA,Y,100,0,0,0,0,0,0,5,2008,WD,Normal,167500,1778,2.5,2,1,100,6970,800
1381,30,RL,45.0,8212,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,3,3,1914,1950,Gable,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,Unf,0,661,864,GasA,TA,N,FuseF,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1938.0,Unf,1,200,TA,Fa,Y,0,0,96,0,0,0,0,6,2010,WD,Normal,58500,1728,2.0,96,60,96,2592,200
1382,20,RL,69.0,12925,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,7,1970,1970,Gable,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,865,Unf,0,340,1205,GasA,Ex,Y,SBrkr,2117,0,0,2117,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,Y,0,42,0,0,0,0,0,5,2008,WD,Normal,237500,3322,2.5,38,38,42,12702,1100
1383,70,RM,60.0,7200,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,7,7,1920,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,596,596,GasA,Ex,Y,SBrkr,998,764,0,1762,1,0,1,1,4,1,Gd,8,Typ,0,None,Detchd,1989.0,Unf,2,576,TA,TA,N,36,0,221,0,0,0,0,10,2006,WD,Normal,157000,2358,2.5,86,56,257,12334,1152
1384,30,RL,69.0,25339,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1918,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,816,816,GasA,Ex,Y,SBrkr,1416,0,0,1416,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Unf,2,576,TA,TA,N,0,0,112,0,0,0,0,8,2007,WD,Normal,112000,2232,2.0,89,0,112,7080,1152
1385,50,RL,60.0,9060,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,204,Unf,0,356,560,GasA,TA,Y,SBrkr,698,560,0,1258,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1939.0,Unf,1,280,TA,TA,P,0,0,0,0,0,0,0,10,2009,WD,Normal,105000,1818,1.0,70,59,0,7548,280
1386,50,RM,40.0,5436,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,0,61,796,GasA,Gd,Y,SBrkr,796,358,0,1154,1,0,1,0,3,1,Gd,7,Typ,0,None,Detchd,1922.0,Unf,1,240,TA,TA,N,0,96,0,0,0,0,0,5,2010,WD,Normal,125500,1950,2.0,88,3,96,4616,240
1387,60,RL,80.0,16692,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,7,5,1978,1978,Gable,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790,LwQ,469,133,1392,GasA,TA,Y,SBrkr,1392,1392,0,2784,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2,564,TA,TA,Y,0,112,0,0,440,519,2000,7,2006,WD,Normal,250000,4176,4.5,28,28,552,19488,1128
1388,50,RM,60.0,8520,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168,LwQ,546,0,714,GasW,TA,N,SBrkr,1664,862,0,2526,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1,216,TA,TA,Y,88,15,0,0,0,0,0,8,2007,CWD,Family,136000,3240,2.0,91,57,103,15156,216
1389,20,RL,42.0,14892,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,1Story,9,5,2006,2007,Gable,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1320,Unf,0,426,1746,GasA,Ex,Y,SBrkr,1746,0,0,1746,1,0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2006.0,Fin,3,758,TA,TA,Y,201,39,0,0,0,0,0,10,2009,WD,Normal,377500,3492,3.0,3,2,240,15714,2274
1390,50,RM,60.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,375,Unf,0,360,735,GasA,Ex,Y,SBrkr,869,349,0,1218,0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,131000,1953,1.5,66,57,0,7308,880
1391,20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1400,Unf,0,125,1525,GasA,Ex,Y,SBrkr,1525,0,0,1525,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2000.0,RFn,2,541,TA,TA,Y,219,36,0,0,0,0,0,9,2006,WD,Normal,235000,3050,3.0,6,6,255,10675,1082
1392,90,RL,65.0,8944,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,5,1967,1967,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,1584,0,0,1584,0,0,2,0,4,2,TA,8,Mod,0,None,Detchd,1967.0,Unf,3,792,TA,TA,Y,0,152,0,0,0,0,0,4,2009,WD,Normal,124000,3168,2.0,42,42,152,7920,2376
1393,85,RL,68.0,7838,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,769,Unf,0,95,864,GasA,TA,Y,SBrkr,900,0,0,900,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1967.0,RFn,1,288,TA,TA,Y,175,144,0,0,0,0,0,12,2006,WD,Normal,123000,1764,2.0,39,39,319,4500,288
1394,190,RM,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,482,482,GasA,Ex,N,SBrkr,1221,691,0,1912,0,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003.0,Unf,2,672,Gd,TA,Y,0,25,212,0,0,0,0,4,2008,WD,Normal,163000,2394,2.0,103,8,237,11472,1344
1395,120,RL,53.0,4045,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,45.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1070,Unf,0,286,1356,GasA,Ex,Y,SBrkr,1500,0,0,1500,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,3,648,TA,TA,Y,161,20,0,0,0,0,0,10,2006,New,Partial,246578,2856,3.0,0,0,181,10500,1944
1396,60,RL,88.0,12665,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,2Story,8,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0,Unf,0,1094,1094,GasA,Ex,Y,SBrkr,1133,1349,0,2482,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3,642,TA,TA,Y,144,39,0,0,0,0,0,2,2007,WD,Normal,281213,3576,2.5,2,1,183,19856,1926
1397,20,RL,69.0,57200,IR1,Bnk,Inside,Sev,Timber,Norm,1Fam,1Story,5,5,1948,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,353,Rec,334,60,747,GasA,TA,Y,SBrkr,1687,0,0,1687,1,0,1,0,3,1,TA,7,Min1,2,TA,Detchd,1966.0,Unf,2,572,TA,TA,N,0,0,50,0,0,0,0,6,2010,WD,Normal,160000,2434,2.0,62,60,50,8435,1144
1398,70,RM,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,5,8,1920,2004,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,939,939,GasA,Ex,Y,SBrkr,939,574,0,1513,0,0,1,1,4,1,TA,8,Typ,0,None,Detchd,1933.0,Unf,1,180,Fa,Fa,N,24,0,150,0,0,0,0,5,2007,WD,Normal,137500,2452,1.5,87,3,174,7565,180
1399,50,RL,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,VinylSd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,BLQ,352,676,1208,GasA,Gd,Y,FuseA,1136,768,0,1904,1,0,1,1,3,1,TA,7,Min1,0,None,Attchd,1950.0,Unf,1,240,TA,TA,Y,0,0,168,0,0,0,0,5,2009,WD,Normal,138000,3112,2.5,59,27,168,9520,240
1400,50,RL,51.0,6171,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,264,Unf,0,712,976,GasA,Ex,Y,SBrkr,1160,448,0,1608,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216,Fa,TA,Y,147,16,0,0,0,0,0,10,2009,WD,Normal,137450,2584,2.5,84,19,163,9648,216
1401,50,RM,50.0,6000,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,862,862,GasA,TA,Y,SBrkr,950,208,0,1158,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1,208,TA,TA,Y,0,0,112,0,0,0,0,7,2008,WD,Normal,120000,2020,1.0,79,58,112,6948,208
1402,60,RL,62.0,7415,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,759,Unf,0,80,839,GasA,Ex,Y,SBrkr,864,729,0,1593,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,100,75,0,0,0,0,0,4,2008,WD,Normal,193000,2432,3.5,4,4,175,9558,796
1403,20,RL,64.0,6762,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1286,1286,GasA,Ex,Y,SBrkr,1294,0,0,1294,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,662,TA,TA,Y,168,55,0,0,0,0,0,7,2006,New,Partial,193879,2580,2.0,0,0,223,9058,1324
1404,20,RL,49.0,15256,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929,Unf,0,556,1485,GasA,Ex,Y,SBrkr,1464,0,0,1464,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007.0,Unf,3,754,TA,TA,Y,168,160,0,0,0,0,0,8,2007,WD,Normal,282922,2949,3.0,0,0,328,11712,2262
1405,50,RL,60.0,10410,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,3,4,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,694,520,0,1214,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1998.0,Unf,3,936,TA,TA,Y,216,0,160,0,0,0,0,1,2006,WD,Family,105000,1886,1.0,91,56,376,3642,2808
1406,120,RM,44.0,3842,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373,Unf,0,221,1594,GasA,Ex,Y,SBrkr,1646,0,0,1646,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2,482,TA,TA,Y,128,53,0,0,155,0,0,1,2008,WD,Normal,275000,3240,3.5,4,3,336,13168,964
